boot2	2.58272385007	0.696504487077	0.118609273617	0.654303051203	0.0390079565707	0.0348066117372	12.5536446287	2.21474446836	0.0031908975396	-572.784650814
boot1	2.09198340401	0.666884995864	0.0791743214113	0.556456489106	0.0224770548362	0.0692310151867	19.9549695218	2.54879857343	0.00312794355175	-611.595728487
boot3	2.5736814194	0.758371682397	0.273883276851	0.586916374894	0.0865895705489	0.180182387498	4.50677490276	0.980920681592	0.00315010927638	-593.493653087
boot5	2.26101234878	0.677044067038	0.175764612046	0.554166598509	0.0465158247913	0.000676462686723	8.73244950881	0.406010399892	0.00338710972959	-587.48590747
boot4	2.27204297485	0.708027457217	0.112082393358	0.568009858683	0.0389000065925	1.01297880559e-05	11.3219538132	0.00138186487397	0.00377699490608	-620.681618071
boot6	2.60219489629	0.831819874328	0.0943979157731	0.702350412384	0.0311734368337	0.00436249613659	16.4258092281	0.425883400986	0.0032394293384	-589.81354086
boot7	2.33062306948	0.634243399855	0.11525248548	0.53830579055	0.0363037610814	0.377083875427	13.3124950919	0.443852332322	0.00320382394271	-590.557705482
boot8	2.12485335385	0.685634552808	0.0669783426995	0.62480666506	0.024951551573	0.0937439117504	19.9527574993	2.93340214949	0.00312615623198	-626.652674499
boot9	2.41145115275	0.684189706967	0.0710238094742	0.577261747867	0.0267190557704	0.140467026628	19.6271230255	1.35389055387	0.00316712981762	-625.44538167
boot11	2.7612566184	0.772308344316	0.098886677701	0.646351392498	0.034237436845	1.01666420716e-05	14.2232125196	0.0211952341385	0.00347352858555	-584.779147243
boot10	2.38132269193	0.697296569147	0.124166828834	0.604020993832	0.0502040625281	1.01681974311e-05	10.492418281	0.0040361647446	0.00424999005361	-598.994631527
boot12	2.62820356857	0.688369130785	0.101989107293	0.605337715483	0.0324364934251	1.92686895849e-05	15.49286482	1.2776766652	0.00338507002048	-610.190321101
boot13	2.3214414849	0.765767362322	0.208008804917	0.587300312807	0.0566876894144	0.208400531393	7.24607296121	0.821476046732	0.00321629595074	-618.698889328
boot14	2.22931015097	0.706761333958	0.0663769296487	0.597004745341	0.0205539449655	0.0379342060789	19.9347447078	2.02597785763	0.00312501243428	-622.486001372
boot15	2.30281505482	0.75372918272	0.177094119249	0.598597481973	0.0448575915935	0.447467758592	9.22012073791	1.93997949078e-05	0.00545839884664	-611.511402681
boot16	2.39429026276	0.73491826398	0.110882737305	0.591267204086	0.0357876237488	0.0986554623384	12.9997844813	0.000231358780488	0.00455648619998	-595.799543973
boot17	2.17001913595	0.762845564612	0.158539062169	0.615218111078	0.0459468882954	0.519263914804	9.61698777434	3.31804282704e-05	0.00542857933391	-605.845715254
boot18	2.3880623453	0.781472557339	0.0754794823495	0.693463592344	0.0238799649266	0.4931099968	19.5408407266	2.43510324397	0.0031356568084	-598.66562794
boot19	2.03666695471	0.725078388451	0.130437882404	0.512454064532	0.0436583376344	0.126005377667	9.36606584141	1.57373683132e-05	0.00409774723538	-633.329371114
boot20	2.25153619531	0.72362236996	0.0666048644374	0.613450732858	0.0203806662152	0.0902637020313	19.9261438204	1.55067330361	0.00312202237677	-580.80325662
boot21	2.15121746406	0.639605900382	0.0723851622306	0.483424757206	0.0243728571524	0.000112421765244	17.1778503267	1.03218271642e-05	0.00410617415554	-652.638629775
boot22	2.38734206124	0.756245127274	0.0893159675391	0.650435379845	0.0278527834902	0.000272594177825	16.5666085169	0.0113402670982	0.00421341868083	-584.603395931
boot23	2.23508960918	0.715945963785	0.0764680696879	0.579369711324	0.0250488202043	0.568646101325	17.426621935	0.000824552696917	0.00330307307621	-600.161755853
boot24	2.36824880311	0.754074885932	0.182861983359	0.606154109255	0.0686962634595	0.000371370912667	6.19532929332	0.547674873336	0.00832559812925	-609.751378291
boot25	2.11196152759	0.703024414529	0.0903447596567	0.562710262481	0.0289661663383	1.03459638125e-05	15.95277555	0.000759823293237	0.00370805391811	-603.389445598
boot26	2.28927830532	0.73122781148	0.137959347806	0.567238298718	0.044150947457	0.000413200008894	11.043301288	3.78613941635e-05	0.00626687137143	-616.057120209
boot27	2.95126601688	0.80370335129	0.0854287574503	0.744832277924	0.0242408428216	0.163457602591	19.1765991744	1.38343068057	0.00312561117497	-593.665408336
boot28	2.39108712641	0.803338009598	0.155004377167	0.631095295848	0.0478505675437	0.195043908931	8.02154713155	1.12449170338e-05	0.0043817687997	-604.966093963
