boot5	2.22411096297	0.676529219619	0.257905063069	0.555064111108	0.040911891486	0.352181110295	-582.130802155
boot1	2.05725636862	0.649332179081	0.0927226310805	0.532632463575	0.0151600795492	0.377908844257	-604.74054428
boot2	2.52315483913	0.709414354702	0.142718644881	0.623199671397	0.0246008727714	0.394241935997	-572.289757035
boot6	2.54194073973	0.832832712621	0.169406345649	0.693478708626	0.0299710442796	0.402395721072	-583.019552881
boot4	2.2375919896	0.70120347845	0.174904768856	0.57147348836	0.0353863381422	0.376773746678	-612.544795542
boot3	2.53586231044	0.749315259045	0.336506657667	0.548124071067	0.0615515146096	0.339946992086	-595.447186419
boot11	2.69901785463	0.767698914118	0.174695372346	0.644983229612	0.033380327633	0.390222778277	-575.374761879
boot8	2.11048153893	0.676849364567	0.0170361229881	0.611626229294	0.00344841231441	0.409152328162	-618.876865065
boot13	2.28303209055	0.754735909947	0.275522933348	0.558000865699	0.043557766548	0.359381495773	-617.05507756
boot7	2.32293028162	0.618969328282	0.159225001631	0.513299132854	0.0271994399253	0.396193688878	-586.335050554
boot9	2.36655213383	0.677681603732	0.119715489628	0.556362040801	0.0241469257016	0.416076289719	-619.167410952
boot10	2.34315907649	0.692857866926	0.193994973669	0.610225288316	0.0416145862684	0.414600208702	-592.063807495
boot14	2.17179637056	0.704534857694	0.127116865788	0.580371415369	0.0230901774009	0.354946006507	-614.641443266
boot18	2.32567186885	0.759864514471	0.0980813897513	0.636582119504	0.0171326926671	0.380463755473	-590.999971978
boot17	2.15772359859	0.705947717008	0.195817936958	0.559109548112	0.0340500559095	0.396157671659	-598.607747078
boot15	2.31583288182	0.706354464734	0.220343239078	0.55602166002	0.0349364192385	0.379565044955	-607.08888777
boot16	2.3729343996	0.723300426368	0.159638940154	0.587419460779	0.0296190160584	0.391360233887	-587.22111049
boot22	2.39346543333	0.747476426159	0.123324062148	0.656928924831	0.0226845178537	0.397686824587	-571.312677372
boot20	2.20790884604	0.720015263048	0.110480671547	0.596994444177	0.0190270067956	0.350118176545	-577.131142028
boot12	2.59499917117	0.688575277832	0.125890858721	0.597384124917	0.0217331654054	0.410188439056	-609.682589943
boot19	2.00626149844	0.709712584545	0.19434972344	0.506071866053	0.0384896584652	0.368496202713	-631.921591464
boot24	2.32275526571	0.760277233673	0.24775000933	0.612542897751	0.0538261246461	0.378936823192	-602.977719784
boot21	2.13023492159	0.632776004493	0.1118234728	0.487325159104	0.0227204081966	0.372442178048	-642.262865922
boot27	2.98710931836	0.804281708214	0.0477422604265	0.749120149404	0.00769924924575	0.404252843535	-589.022835867
boot26	2.29083391955	0.72291217383	0.182596542082	0.578379149548	0.0336044867455	0.41044932028	-612.029853906
boot28	2.35600543354	0.784317193355	0.230338188998	0.61196166249	0.0428294699048	0.345600539058	-599.535369146
boot30	2.57012424981	0.782752510187	0.126490324575	0.674599376433	0.0237120615783	0.411324985206	-593.572942045
boot29	2.43638247104	0.784923743606	0.194537816458	0.667425604957	0.0366933246819	0.337443976034	-569.687246686
boot23	2.21123308108	0.688335046544	0.123962119384	0.545679573402	0.0230828577398	0.376035167479	-595.9797519
boot32	2.50892506267	0.701976701464	0.18810056221	0.561580666136	0.0409537403604	0.380647574035	-579.33045569
boot34	2.51489676667	0.706625985876	0.0684663414853	0.561955483779	0.0123155222141	0.393657210463	-585.432908589
boot31	2.39641652848	0.84231590206	0.0944896293839	0.688965101653	0.0147846831884	0.384378718923	-605.564008109
boot33	2.21336391439	0.745324018871	0.120359646738	0.593245996429	0.0223144044983	0.354053012108	-592.55216568
boot35	2.42767706491	0.741399487163	0.246872026235	0.596124096802	0.0411922131153	0.400358022153	-594.727906238
boot25	2.07594520991	0.700653775573	0.149306694695	0.564220846918	0.0262236647782	0.383837873215	-601.12901746
boot38	2.26325819534	0.658714708969	0.145769585842	0.558223024861	0.0326399669188	0.396529335358	-600.817493203
boot36	2.13158223652	0.684952561176	0.093382375326	0.564118580398	0.0187583864227	0.419106560542	-622.002182498
boot41	2.64721020265	0.867543518028	0.0330391982463	0.70542510087	0.00696307805357	0.401871078577	-579.551195417
boot37	2.78362157041	0.739203660277	0.176245530885	0.552531364893	0.0321517799158	0.377390828087	-606.338841325
boot39	2.45298925698	0.607642279292	0.0872813158804	0.545339223621	0.0164560547146	0.403640661794	-615.759630946
boot40	2.36565682338	0.871657340013	0.187418997399	0.673591986937	0.0321478073649	0.343715945346	-602.586264476
boot43	2.57123598429	0.7065750533	0.239369946112	0.614164082844	0.0393464119505	0.411498451134	-572.861452427
boot44	2.31142070198	0.656239402669	0.245426187747	0.549710744712	0.0525343298361	0.411173340194	-612.245989183
