boot10	2.72318985989	0.594501253381	0.170730608802	0.716943535562	0.2094577204	0.0825487395714	5.40793814853	1.32914038211	10.5721310911	-566.754546689
boot2	2.4922223485	0.763854688779	0.0493494714287	0.802381826833	0.103034953515	0.0668497825022	17.1250777085	1.43889745197	29.502901631	-567.267586623
boot6	2.35026045923	0.74352881778	0.202354800038	0.725570454661	0.248712224463	0.228606814723	4.9253323296	0.904686922845	8.85832113438	-562.422762825
boot5	2.92874453005	0.655423843533	0.15690854137	0.692839493693	0.218581648361	4.74248510557e-05	5.44491295573	1.37795910592	8.74660359468	-588.057921874
boot12	2.52697328407	0.713123672115	0.0978997716829	0.692690708732	0.152575046133	0.1226403157	8.17577717191	1.25860636386	15.1392772598	-594.767785835
boot3	2.5926550897	0.826278048179	0.129385351628	0.823484359256	0.275959157834	0.24890763619	6.2826417819	0.729394115557	10.7357239706	-553.164905217
boot14	2.52093435331	0.79155400724	0.0512788872033	0.762305511876	0.0870464292937	0.282904622096	19.7989740984	1.48607750655	37.5280294528	-579.102377649
boot9	2.65176197707	0.601925003228	0.148551749445	0.764579599432	0.206590606632	0.23735475401	5.93712673129	1.15574711984	10.8992350451	-567.234053346
boot1	2.42191151315	0.683384577771	0.0447175646498	0.719854283627	0.0955712848545	0.315890821255	19.9762160838	1.33941151796	29.689023857	-593.299852424
boot8	2.42369164553	0.777890110352	0.0940856186544	0.790306198361	0.112957591262	0.509721388994	11.4471248411	1.27178276308	20.7418608573	-573.900000629
boot15	2.19842086886	0.652402196423	0.103816157422	0.684140998538	0.148146885612	0.456732115677	9.7825403718	1.28149229147	17.7521008585	-597.507537453
boot13	2.35004068593	0.652343837373	0.115275658959	0.626239567869	0.215301903221	0.0926072912586	8.09750227151	0.991115760632	14.2873273511	-604.368938245
boot16	2.08022877951	0.55538313457	0.0823602942481	0.577361042862	0.108694177188	0.142458607908	10.2085817608	1.82606876485	21.3263276592	-590.734317825
