P1      	P2       	P3        	O            	D	std(D)	Z	BABA	ABBA	nloci	nboot	pdisc	notes
[CUSV6] 	[FLCK18] 	[MXSA3017]	[AR,EN,DO,DU]	-0.508	0.025	20.25	1153.38	376.38	10549	200	0.16	test 10.36
[CUSV6] 	[FLCK18] 	[BZBB1]   	[AR,EN,DO,DU]	-0.554	0.029	19.24	1093.38	313.88	9365	200	0.16	test 10.37
[CUSV6] 	[FLCK18] 	[HNDA09]  	[AR,EN,DO,DU]	-0.546	0.024	22.89	1301.00	382.00	10969	200	0.17	test 10.38
[CUSV6] 	[FLCK18] 	[CRL0001] 	[AR,EN,DO,DU]	-0.553	0.025	22.56	1261.00	362.50	10329	200	0.17	test 10.39
[CUSV6] 	[FLCK18] 	[CRL0030] 	[AR,EN,DO,DU]	-0.571	0.023	25.33	1338.75	365.25	10198	200	0.18	test 10.40
[CUSV6] 	[LALC2]  	[MXSA3017]	[AR,EN,DO,DU]	-0.437	0.022	19.54	1380.62	540.62	13346	200	0.16	test 10.41
[CUSV6] 	[LALC2]  	[BZBB1]   	[AR,EN,DO,DU]	-0.491	0.026	18.82	1300.25	444.00	11836	200	0.16	test 10.42
[CUSV6] 	[LALC2]  	[HNDA09]  	[AR,EN,DO,DU]	-0.514	0.021	23.96	1662.12	533.62	14010	200	0.16	test 10.43
[CUSV6] 	[LALC2]  	[CRL0001] 	[AR,EN,DO,DU]	-0.563	0.024	23.95	1589.12	444.12	13100	200	0.17	test 10.44
[CUSV6] 	[LALC2]  	[CRL0030] 	[AR,EN,DO,DU]	-0.520	0.023	22.67	1707.88	538.88	13492	200	0.18	test 10.45
[CUSV6] 	[FLSF33] 	[MXSA3017]	[AR,EN,DO,DU]	-0.447	0.029	15.30	1040.12	397.62	10441	200	0.15	test 10.46
[CUSV6] 	[FLSF33] 	[BZBB1]   	[AR,EN,DO,DU]	-0.506	0.027	18.71	987.88	323.88	9261	200	0.16	test 10.47
[CUSV6] 	[FLSF33] 	[HNDA09]  	[AR,EN,DO,DU]	-0.524	0.026	20.15	1287.50	402.00	10839	200	0.16	test 10.48
[CUSV6] 	[FLSF33] 	[CRL0001] 	[AR,EN,DO,DU]	-0.515	0.026	19.49	1182.00	378.50	10172	200	0.16	test 10.49
[CUSV6] 	[FLSF33] 	[CRL0030] 	[AR,EN,DO,DU]	-0.538	0.022	24.01	1253.38	376.62	10041	200	0.17	test 10.50
[CUSV6] 	[FLBA140]	[MXSA3017]	[AR,EN,DO,DU]	-0.422	0.022	19.05	1374.50	559.25	12492	200	0.17	test 10.51
[CUSV6] 	[FLBA140]	[BZBB1]   	[AR,EN,DO,DU]	-0.496	0.025	20.24	1306.12	440.12	10926	200	0.17	test 10.52
[CUSV6] 	[FLBA140]	[HNDA09]  	[AR,EN,DO,DU]	-0.512	0.021	23.93	1680.50	542.25	13181	200	0.18	test 10.53
[CUSV6] 	[FLBA140]	[CRL0001] 	[AR,EN,DO,DU]	-0.537	0.022	24.90	1621.25	488.75	12282	200	0.18	test 10.54
[CUSV6] 	[FLBA140]	[CRL0030] 	[AR,EN,DO,DU]	-0.481	0.022	22.35	1790.38	626.88	13356	200	0.19	test 10.55
[CUVN10]	[FLSF47] 	[MXSA3017]	[AR,EN,DO,DU]	-0.523	0.022	23.55	1699.75	532.25	13894	200	0.18	test 10.56
[CUVN10]	[FLSF47] 	[BZBB1]   	[AR,EN,DO,DU]	-0.553	0.021	26.70	1576.38	453.12	12454	200	0.18	test 10.57
[CUVN10]	[FLSF47] 	[HNDA09]  	[AR,EN,DO,DU]	-0.577	0.021	28.15	1991.25	534.00	14521	200	0.19	test 10.58
